Latitude,Longitude,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
40.812412060300005,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.812412060300005,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.812412060300005,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.812412060300005,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.812412060300005,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.812412060300005,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.812412060300005,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.812412060300005,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.812412060300005,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.812412060300005,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.812412060300005,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.812412060300005,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.812412060300005,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.812412060300005,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.812412060300005,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.812412060300005,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.812412060300005,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.812412060300005,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.812412060300005,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.812412060300005,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.812412060300005,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.90959798989999,3948.0,1921.0,2027.0,73.5,0.7,25.9,0.0,0.0,2191.0,26541.0,7009.0,12300.0,1884.0,36.3,47.9,15.9,34.6,23.5,7.6,18.4,19.6,2.6,64.7,7.4,1.0,4.7,41.6,1360.0,83.2,13.4,3.4,0.0,11.8
40.8101507538,-73.9064321608,1466.0,769.0,697.0,72.3,0.6,24.6,0.0,2.2,647.0,37250.0,12079.0,17043.0,2281.0,18.1,25.2,17.5,27.6,27.0,10.9,17.0,16.4,0.0,65.5,14.6,3.5,0.0,40.1,722.0,79.2,10.2,10.5,0.0,6.6
40.8101507538,-73.9064321608,1466.0,769.0,697.0,72.3,0.6,24.6,0.0,2.2,647.0,37250.0,12079.0,17043.0,2281.0,18.1,25.2,17.5,27.6,27.0,10.9,17.0,16.4,0.0,65.5,14.6,3.5,0.0,40.1,722.0,79.2,10.2,10.5,0.0,6.6
40.8101507538,-73.9064321608,1466.0,769.0,697.0,72.3,0.6,24.6,0.0,2.2,647.0,37250.0,12079.0,17043.0,2281.0,18.1,25.2,17.5,27.6,27.0,10.9,17.0,16.4,0.0,65.5,14.6,3.5,0.0,40.1,722.0,79.2,10.2,10.5,0.0,6.6
40.8101507538,-73.9064321608,1466.0,769.0,697.0,72.3,0.6,24.6,0.0,2.2,647.0,37250.0,12079.0,17043.0,2281.0,18.1,25.2,17.5,27.6,27.0,10.9,17.0,16.4,0.0,65.5,14.6,3.5,0.0,40.1,722.0,79.2,10.2,10.5,0.0,6.6
40.8101507538,-73.9064321608,1466.0,769.0,697.0,72.3,0.6,24.6,0.0,2.2,647.0,37250.0,12079.0,17043.0,2281.0,18.1,25.2,17.5,27.6,27.0,10.9,17.0,16.4,0.0,65.5,14.6,3.5,0.0,40.1,722.0,79.2,10.2,10.5,0.0,6.6
40.8101507538,-73.9064321608,1466.0,769.0,697.0,72.3,0.6,24.6,0.0,2.2,647.0,37250.0,12079.0,17043.0,2281.0,18.1,25.2,17.5,27.6,27.0,10.9,17.0,16.4,0.0,65.5,14.6,3.5,0.0,40.1,722.0,79.2,10.2,10.5,0.0,6.6
40.8101507538,-73.9064321608,1466.0,769.0,697.0,72.3,0.6,24.6,0.0,2.2,647.0,37250.0,12079.0,17043.0,2281.0,18.1,25.2,17.5,27.6,27.0,10.9,17.0,16.4,0.0,65.5,14.6,3.5,0.0,40.1,722.0,79.2,10.2,10.5,0.0,6.6
40.8101507538,-73.9064321608,1466.0,769.0,697.0,72.3,0.6,24.6,0.0,2.2,647.0,37250.0,12079.0,17043.0,2281.0,18.1,25.2,17.5,27.6,27.0,10.9,17.0,16.4,0.0,65.5,14.6,3.5,0.0,40.1,722.0,79.2,10.2,10.5,0.0,6.6
40.8101507538,-73.9064321608,1466.0,769.0,697.0,72.3,0.6,24.6,0.0,2.2,647.0,37250.0,12079.0,17043.0,2281.0,18.1,25.2,17.5,27.6,27.0,10.9,17.0,16.4,0.0,65.5,14.6,3.5,0.0,40.1,722.0,79.2,10.2,10.5,0.0,6.6
40.8101507538,-73.9064321608,1466.0,769.0,697.0,72.3,0.6,24.6,0.0,2.2,647.0,37250.0,12079.0,17043.0,2281.0,18.1,25.2,17.5,27.6,27.0,10.9,17.0,16.4,0.0,65.5,14.6,3.5,0.0,40.1,722.0,79.2,10.2,10.5,0.0,6.6
40.8101507538,-73.9064321608,1466.0,769.0,697.0,72.3,0.6,24.6,0.0,2.2,647.0,37250.0,12079.0,17043.0,2281.0,18.1,25.2,17.5,27.6,27.0,10.9,17.0,16.4,0.0,65.5,14.6,3.5,0.0,40.1,722.0,79.2,10.2,10.5,0.0,6.6
40.8101507538,-73.9064321608,1466.0,769.0,697.0,72.3,0.6,24.6,0.0,2.2,647.0,37250.0,12079.0,17043.0,2281.0,18.1,25.2,17.5,27.6,27.0,10.9,17.0,16.4,0.0,65.5,14.6,3.5,0.0,40.1,722.0,79.2,10.2,10.5,0.0,6.6
40.8101507538,-73.9064321608,1466.0,769.0,697.0,72.3,0.6,24.6,0.0,2.2,647.0,37250.0,12079.0,17043.0,2281.0,18.1,25.2,17.5,27.6,27.0,10.9,17.0,16.4,0.0,65.5,14.6,3.5,0.0,40.1,722.0,79.2,10.2,10.5,0.0,6.6
40.8101507538,-73.9064321608,1466.0,769.0,697.0,72.3,0.6,24.6,0.0,2.2,647.0,37250.0,12079.0,17043.0,2281.0,18.1,25.2,17.5,27.6,27.0,10.9,17.0,16.4,0.0,65.5,14.6,3.5,0.0,40.1,722.0,79.2,10.2,10.5,0.0,6.6
40.8101507538,-73.9064321608,1466.0,769.0,697.0,72.3,0.6,24.6,0.0,2.2,647.0,37250.0,12079.0,17043.0,2281.0,18.1,25.2,17.5,27.6,27.0,10.9,17.0,16.4,0.0,65.5,14.6,3.5,0.0,40.1,722.0,79.2,10.2,10.5,0.0,6.6
40.8101507538,-73.9064321608,1466.0,769.0,697.0,72.3,0.6,24.6,0.0,2.2,647.0,37250.0,12079.0,17043.0,2281.0,18.1,25.2,17.5,27.6,27.0,10.9,17.0,16.4,0.0,65.5,14.6,3.5,0.0,40.1,722.0,79.2,10.2,10.5,0.0,6.6
40.8078894472,-73.9064321608,1466.0,769.0,697.0,72.3,0.6,24.6,0.0,2.2,647.0,37250.0,12079.0,17043.0,2281.0,18.1,25.2,17.5,27.6,27.0,10.9,17.0,16.4,0.0,65.5,14.6,3.5,0.0,40.1,722.0,79.2,10.2,10.5,0.0,6.6
40.8078894472,-73.9064321608,1466.0,769.0,697.0,72.3,0.6,24.6,0.0,2.2,647.0,37250.0,12079.0,17043.0,2281.0,18.1,25.2,17.5,27.6,27.0,10.9,17.0,16.4,0.0,65.5,14.6,3.5,0.0,40.1,722.0,79.2,10.2,10.5,0.0,6.6
